location_id,location_name,parameter,value,unit,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,isMobile,isMonitor,owner_name,provider
2851582,"Marrakech-Residence Mima","pm1",7.527529835700989,"µg/m³","2024-08-16T01:00:00Z","2024-08-16T02:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",6.897619009017944,"µg/m³","2024-08-16T02:00:00Z","2024-08-16T03:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",5.6724702914555865,"µg/m³","2024-08-16T03:00:00Z","2024-08-16T04:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",5.973809440930684,"µg/m³","2024-08-16T04:00:00Z","2024-08-16T05:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",7.300446430842082,"µg/m³","2024-08-16T05:00:00Z","2024-08-16T06:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",12.740029772122702,"µg/m³","2024-08-16T06:00:00Z","2024-08-16T07:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",11.233333269755045,"µg/m³","2024-08-16T07:00:00Z","2024-08-16T08:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",12.07232149442037,"µg/m³","2024-08-16T08:00:00Z","2024-08-16T09:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",17.691517909367878,"µg/m³","2024-08-16T09:00:00Z","2024-08-16T10:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",12.49404764175415,"µg/m³","2024-08-16T10:00:00Z","2024-08-16T11:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",10.913095235824585,"µg/m³","2024-08-16T11:00:00Z","2024-08-16T12:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",10.389732042948404,"µg/m³","2024-08-16T12:00:00Z","2024-08-16T13:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",9.020238121350607,"µg/m³","2024-08-16T13:00:00Z","2024-08-16T14:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",7.104761838912964,"µg/m³","2024-08-16T14:00:00Z","2024-08-16T15:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",7.405853072802226,"µg/m³","2024-08-16T15:00:00Z","2024-08-16T16:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",7.636855244636536,"µg/m³","2024-08-16T16:00:00Z","2024-08-16T17:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",9.434848525307395,"µg/m³","2024-08-16T17:00:00Z","2024-08-16T18:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",10.131249785423279,"µg/m³","2024-08-16T18:00:00Z","2024-08-16T19:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",8.455158710479736,"µg/m³","2024-08-16T19:00:00Z","2024-08-16T20:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",5.848809520403544,"µg/m³","2024-08-16T20:00:00Z","2024-08-16T21:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",6.486904780069987,"µg/m³","2024-08-16T21:00:00Z","2024-08-16T22:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",7.914732178052266,"µg/m³","2024-08-16T22:00:00Z","2024-08-16T23:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",9.87666674455007,"µg/m³","2024-08-16T23:00:00Z","2024-08-17T00:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",10.32023811340332,"µg/m³","2024-08-17T00:00:00Z","2024-08-17T01:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",9.707341114679972,"µg/m³","2024-08-17T01:00:00Z","2024-08-17T02:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",11.61517866452535,"µg/m³","2024-08-17T02:00:00Z","2024-08-17T03:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",9.493452429771423,"µg/m³","2024-08-17T03:00:00Z","2024-08-17T04:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",15.959374904632568,"µg/m³","2024-08-17T04:00:00Z","2024-08-17T05:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",11.523244063059488,"µg/m³","2024-08-17T05:00:00Z","2024-08-17T06:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",7.7479166984558105,"µg/m³","2024-08-17T06:00:00Z","2024-08-17T07:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",15.40803575515747,"µg/m³","2024-08-17T07:00:00Z","2024-08-17T08:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",14.560714165369669,"µg/m³","2024-08-17T08:00:00Z","2024-08-17T09:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",15.862202326456705,"µg/m³","2024-08-17T09:00:00Z","2024-08-17T10:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",12.636904835700989,"µg/m³","2024-08-17T10:00:00Z","2024-08-17T11:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",8.705356995264689,"µg/m³","2024-08-17T11:00:00Z","2024-08-17T12:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",7.329910675684611,"µg/m³","2024-08-17T12:00:00Z","2024-08-17T13:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",9.152827262878418,"µg/m³","2024-08-17T13:00:00Z","2024-08-17T14:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",13.593303720156351,"µg/m³","2024-08-17T14:00:00Z","2024-08-17T15:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",5.437797546386719,"µg/m³","2024-08-17T15:00:00Z","2024-08-17T16:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",4.895238121350606,"µg/m³","2024-08-17T16:00:00Z","2024-08-17T17:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",5.774751981099446,"µg/m³","2024-08-17T17:00:00Z","2024-08-17T18:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",9.38080358505249,"µg/m³","2024-08-17T18:00:00Z","2024-08-17T19:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",8.03253972530365,"µg/m³","2024-08-17T19:00:00Z","2024-08-17T20:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",5.864930629730225,"µg/m³","2024-08-17T20:00:00Z","2024-08-17T21:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",6.674702366193135,"µg/m³","2024-08-17T21:00:00Z","2024-08-17T22:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",8.4355655113856,"µg/m³","2024-08-17T22:00:00Z","2024-08-17T23:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",21.62946430842082,"µg/m³","2024-08-17T23:00:00Z","2024-08-18T00:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",11.170535723368326,"µg/m³","2024-08-18T00:00:00Z","2024-08-18T01:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",14.873462120691935,"µg/m³","2024-08-18T01:00:00Z","2024-08-18T02:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",9.235565463701883,"µg/m³","2024-08-18T02:00:00Z","2024-08-18T03:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",10.088244160016378,"µg/m³","2024-08-18T03:00:00Z","2024-08-18T04:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",5.844047625859578,"µg/m³","2024-08-18T04:00:00Z","2024-08-18T05:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",9.130357106526693,"µg/m³","2024-08-18T05:00:00Z","2024-08-18T06:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",11.504464308420816,"µg/m³","2024-08-18T06:00:00Z","2024-08-18T07:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",14.47425619761149,"µg/m³","2024-08-18T07:00:00Z","2024-08-18T08:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",11.028571526209513,"µg/m³","2024-08-18T08:00:00Z","2024-08-18T09:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",9.306994120279947,"µg/m³","2024-08-18T09:00:00Z","2024-08-18T10:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",9.692261934280396,"µg/m³","2024-08-18T10:00:00Z","2024-08-18T11:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",10.928273598353067,"µg/m³","2024-08-18T11:00:00Z","2024-08-18T12:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",9.812202453613281,"µg/m³","2024-08-18T12:00:00Z","2024-08-18T13:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",8.756547689437866,"µg/m³","2024-08-18T13:00:00Z","2024-08-18T14:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",5.586904724438985,"µg/m³","2024-08-18T14:00:00Z","2024-08-18T15:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",5.494345227877299,"µg/m³","2024-08-18T15:00:00Z","2024-08-18T16:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",4.997767845789592,"µg/m³","2024-08-18T16:00:00Z","2024-08-18T17:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",7.398511966069539,"µg/m³","2024-08-18T17:00:00Z","2024-08-18T18:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",4.6543153921763105,"µg/m³","2024-08-18T18:00:00Z","2024-08-18T19:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",3.3438988526662192,"µg/m³","2024-08-18T19:00:00Z","2024-08-18T20:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",3.1930059790611267,"µg/m³","2024-08-18T20:00:00Z","2024-08-18T21:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",3.9421131213506064,"µg/m³","2024-08-18T21:00:00Z","2024-08-18T22:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",5.440625031789144,"µg/m³","2024-08-18T22:00:00Z","2024-08-18T23:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",7.187648852666219,"µg/m³","2024-08-18T23:00:00Z","2024-08-19T00:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",10.200297713279724,"µg/m³","2024-08-19T00:00:00Z","2024-08-19T01:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",11.589136918385824,"µg/m³","2024-08-19T01:00:00Z","2024-08-19T02:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",10.239434560139975,"µg/m³","2024-08-19T02:00:00Z","2024-08-19T03:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",8.547470251719156,"µg/m³","2024-08-19T03:00:00Z","2024-08-19T04:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",5.4230655034383135,"µg/m³","2024-08-19T04:00:00Z","2024-08-19T05:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",6.010416666666667,"µg/m³","2024-08-19T05:00:00Z","2024-08-19T06:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",13.22485101222992,"µg/m³","2024-08-19T06:00:00Z","2024-08-19T07:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",12.178869009017944,"µg/m³","2024-08-19T07:00:00Z","2024-08-19T08:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",11.783035715421041,"µg/m³","2024-08-19T08:00:00Z","2024-08-19T09:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",12.24598220984141,"µg/m³","2024-08-19T09:00:00Z","2024-08-19T10:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",10.726190408070883,"µg/m³","2024-08-19T10:00:00Z","2024-08-19T11:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",12.669196446736654,"µg/m³","2024-08-19T11:00:00Z","2024-08-19T12:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",10.072123010953268,"µg/m³","2024-08-19T12:00:00Z","2024-08-19T13:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",10.470932483673096,"µg/m³","2024-08-19T13:00:00Z","2024-08-19T14:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",8.978868961334229,"µg/m³","2024-08-19T14:00:00Z","2024-08-19T15:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",9.079017877578735,"µg/m³","2024-08-19T15:00:00Z","2024-08-19T16:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",10.210267782211304,"µg/m³","2024-08-19T16:00:00Z","2024-08-19T17:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",10.516666650772095,"µg/m³","2024-08-19T17:00:00Z","2024-08-19T18:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",10.488839308420816,"µg/m³","2024-08-19T18:00:00Z","2024-08-19T19:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",7.135119080543518,"µg/m³","2024-08-19T19:00:00Z","2024-08-19T20:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",5.125892817974091,"µg/m³","2024-08-19T20:00:00Z","2024-08-19T21:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",3.949751933415731,"µg/m³","2024-08-19T21:00:00Z","2024-08-19T22:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",3.6377975940704346,"µg/m³","2024-08-19T22:00:00Z","2024-08-19T23:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",5.316220164299011,"µg/m³","2024-08-19T23:00:00Z","2024-08-20T00:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",5.953571478525798,"µg/m³","2024-08-20T00:00:00Z","2024-08-20T01:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",5.25595235824585,"µg/m³","2024-08-20T01:00:00Z","2024-08-20T02:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",6.800446430842082,"µg/m³","2024-08-20T02:00:00Z","2024-08-20T03:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",4.473809560139974,"µg/m³","2024-08-20T03:00:00Z","2024-08-20T04:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",5.187797546386719,"µg/m³","2024-08-20T04:00:00Z","2024-08-20T05:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",4.961309532324473,"µg/m³","2024-08-20T05:00:00Z","2024-08-20T06:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",4.709226171175639,"µg/m³","2024-08-20T06:00:00Z","2024-08-20T07:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",3.43363090356191,"µg/m³","2024-08-20T07:00:00Z","2024-08-20T08:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",12.990327517191568,"µg/m³","2024-08-20T08:00:00Z","2024-08-20T09:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",10.95520850022634,"µg/m³","2024-08-20T09:00:00Z","2024-08-20T10:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",11.100743929545084,"µg/m³","2024-08-20T10:00:00Z","2024-08-20T11:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",8.585912664731344,"µg/m³","2024-08-20T11:00:00Z","2024-08-20T12:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",8.637500047683716,"µg/m³","2024-08-20T12:00:00Z","2024-08-20T13:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",6.7359126806259155,"µg/m³","2024-08-20T13:00:00Z","2024-08-20T14:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",3.597321480512619,"µg/m³","2024-08-20T14:00:00Z","2024-08-20T15:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",4.0825892587502794,"µg/m³","2024-08-20T15:00:00Z","2024-08-20T16:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",5.4580357273419695,"µg/m³","2024-08-20T16:00:00Z","2024-08-20T17:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",6.563988049825032,"µg/m³","2024-08-20T17:00:00Z","2024-08-20T18:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",3.493749996026357,"µg/m³","2024-08-20T18:00:00Z","2024-08-20T19:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",7.72857141494751,"µg/m³","2024-08-20T19:00:00Z","2024-08-20T20:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",9.431944648424784,"µg/m³","2024-08-20T20:00:00Z","2024-08-20T21:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",9.08650811513265,"µg/m³","2024-08-20T21:00:00Z","2024-08-20T22:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",9.46845257282257,"µg/m³","2024-08-20T22:00:00Z","2024-08-20T23:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",12.100793600082397,"µg/m³","2024-08-20T23:00:00Z","2024-08-21T00:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",12.108531792958578,"µg/m³","2024-08-21T00:00:00Z","2024-08-21T01:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",14.057093461354574,"µg/m³","2024-08-21T01:00:00Z","2024-08-21T02:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",15.346726179122925,"µg/m³","2024-08-21T02:00:00Z","2024-08-21T03:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",14.416964371999105,"µg/m³","2024-08-21T03:00:00Z","2024-08-21T04:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",12.663839340209961,"µg/m³","2024-08-21T04:00:00Z","2024-08-21T05:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",14.08764878908793,"µg/m³","2024-08-21T05:00:00Z","2024-08-21T06:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",14.235416730244955,"µg/m³","2024-08-21T06:00:00Z","2024-08-21T07:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",17.62127987543742,"µg/m³","2024-08-21T07:00:00Z","2024-08-21T08:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",21.943898677825928,"µg/m³","2024-08-21T08:00:00Z","2024-08-21T09:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",18.52514902750651,"µg/m³","2024-08-21T09:00:00Z","2024-08-21T10:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",19.817857265472412,"µg/m³","2024-08-21T10:00:00Z","2024-08-21T11:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",17.382440487543743,"µg/m³","2024-08-21T11:00:00Z","2024-08-21T12:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",14.88080382347107,"µg/m³","2024-08-21T12:00:00Z","2024-08-21T13:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm1",9.311904827753702,"µg/m³","2024-08-21T13:00:00Z","2024-08-21T14:00:00+01:00","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
